Black scoter,Melanitta americana,,"North America, Asia","China, Japan, North Korea, South Korea, Mexico, Canada, United States, Russia",Decreasing,Near Threatened (NT)
Common rosefinch,Carpodacus erythrinus,,"Europe,  Asia","China, Hong Kong, Japan, North Korea, Mongolia, France, Finland, United Kingdom, Austria, Belgium,",Decreasing,Least concern (LC)
Turquoise-Browed Motmot,Eumomota superciliosa,12-20 yrs,North America,"Costa Rica, El Salvador, Guatemala, Mexico, Honduras, Nicaragua",Stable,Least concern (LC)
Brown-headed nuthatch,Sitta pusilla,,North America,United States,Decreasing,Least concern (LC)
Lesser whistling duck,Dendrocygna javanica,,Asia,"China, India, Bangladesh, Bhutan, Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar,",Decreasing,Least concern (LC)
Azure-winged magpie,Cyanopica cyanus,,Asia,"China, Japan, North Korea, South Korea, Mongolia, Russia",Increasing,Least concern (LC)
Crested eagle,Morphnus guianensis,,"South America, North America","Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Argentina, Bolivia,",Decreasing,Near Threatened (NT)
Barrow's goldeneye,Bucephala islandica,,"North America, Europe","Iceland, Canada, United States",Stable,Least concern (LC)
Yellow-legged gull,Larus michahellis,,"Europe, Africa, Asia","Spain, Portugal, France, United Kingdom, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia,",Increasing,Least concern (LC)
Snail Kite,Rostrhamus sociabilis,14 yrs,"North America, South America","United States, Uruguay, Argentina, Belize, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Ecuador,",Increasing,Least concern (LC)
Intermediate egret,Ardea intermedia,,Asia,"China, Japan, South Korea, Taiwan, Federated States of Micronesia, Palau, India, Bangladesh, Bhutan, Brunei,",Decreasing,Least concern (LC)
Spotted owlet,Athene brama,,Asia,"India, Bangladesh, Bhutan, Cambodia, Laos, Myanmar, Nepal, Thailand, Viet Nam, Iran,",Stable,Least concern (LC)
Sociable weaver,Philetairus socius,,Africa,"South Africa, Botswana, Namibia",Stable,Least concern (LC)
Black Crowned Crane,Balearica pavonina,22-25 yrs,Africa,"Cameroon, Chad, Ethiopia, Gambia, Guinea, Guinea-Bissau, Kenya, Mali, Mauritania, Niger,",Decreasing,Vulnerable (VU)
Virginia Rail,Rallus limicola,,"North America, South America","Canada, United States, Bahamas, Colombia, Cuba, Ecuador, Guatemala, Mexico, Peru",Increasing,Least concern (LC)
Sword-billed hummingbird,Ensifera ensifera,,South America,"Ecuador, Bolivia, Colombia, Peru, Venezuela",Stable,Least concern (LC)
Indian cuckoo,Cuculus micropterus,,Asia,"China, North Korea, South Korea, Russia, India, Bangladesh, Bhutan, Brunei, Cambodia, Indonesia,",Decreasing,Least concern (LC)
Blue Duck,Hymenolaimus malacorhynchos,8-10 yrs,Oceania,New Zealand,Decreasing,Endangered (EN)
Chestnut-fronted macaw,Ara severus,,"South America, North America","Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela",Decreasing,Least concern (LC)
Long-Billed Curlew,Numenius americanus,10 yrs,"North America, South America","Canada, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, United States, Venezuela, Antigua and Barbuda, Barbados,",Decreasing,Least concern (LC)
Eleonora's falcon,Falco eleonorae,,"Europe, Africa, Asia","Spain, Portugal, France, Bulgaria, Croatia, Greece, Italy, Malta, Montenegro, Serbia,",Increasing,Least concern (LC)
Lesser spotted eagle,Clanga pomarina,,"Europe, Asia, Africa","Spain, Albania, Austria, Bosnia and Herzegovina, Bulgaria, Croatia, Estonia, Germany, Greece, Hungary,",Stable,Least concern (LC)
Little bittern,Ixobrychus minutus,,"Europe, Asia, Africa","China, Spain, Portugal, France, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia,",Decreasing,Least concern (LC)
Reeves's pheasant,Syrmaticus reevesii,,Asia,China,Decreasing,Vulnerable (VU)
Shiny cowbird,Molothrus bonariensis,,"North America, South America","Antigua and Barbuda, Barbados, Cuba, Dominica, Dominican Republic, Grenada, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines,",Increasing,Least concern (LC)
Black guillemot,Cepphus grylle,13 years,"Europe, North America, Asia","Finland, United Kingdom, Denmark, Estonia, Faroe Islands, Germany, Iceland, Ireland, Latvia, Norway,",Unknown,Least concern (LC)
Sedge wren,Cistothorus stellaris,,North America,"Mexico, Canada, United States",Increasing,Least concern (LC)
Fulvous whistling duck,Dendrocygna bicolor,,"North America, South America, Asia, Africa","Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Dominican Republic, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines,",Decreasing,Least concern (LC)
Water rail,Rallus aquaticus,,"Europe, Asia, Africa","China, Hong Kong, Taiwan, Spain, Portugal, France, Finland, United Kingdom, Albania, Austria,",Decreasing,Least concern (LC)
Southern lapwing,Vanellus chilensis,,"South America, North America","Trinidad and Tobago, Costa Rica, Nicaragua, Panama, Ecuador, Chile, Argentina, Bolivia, Brazil, Colombia,",Increasing,Least concern (LC)
White-tailed ptarmigan,Lagopus leucura,,North America,"Canada, United States",Decreasing,Least concern (LC)
Dusky grouse,Dendragapus obscurus,,North America,"Canada, United States",Decreasing,Least concern (LC)
Groove-billed ani,Crotophaga sulcirostris,,"North America, South America","Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Canada, United States,",Decreasing,Least concern (LC)
Pacific loon,Gavia pacifica,,"North America, Asia","Japan, Mexico, Canada, United States, Russia",Increasing,Least concern (LC)
Blue-headed vireo,Vireo solitarius,,North America,"Bahamas, Cuba, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Canada,",Increasing,Least concern (LC)
Red-tailed tropicbird,Phaethon rubricauda,,"North America, South America, Asia, Africa","China, Japan, Taiwan, Mexico, Canada, United States, Australia, New Zealand, Marshall Islands, Federated States of Micronesia,",Decreasing,Least concern (LC)
Golden parakeet,Guaruba guarouba,,South America,Brazil,Decreasing,Vulnerable (VU)
Goffin's Cockatoo,Cacatua goffiniana,35-40 yrs,"Asia, North America",Indonesia,Decreasing,Near Threatened (NT)
Orange-crowned warbler,Leiothlypis celata,,North America,"Bahamas, Belize, Costa Rica, El Salvador, Guatemala, Mexico, Canada, United States",Increasing,Least concern (LC)
Guianan cock-of-the-rock,Rupicola rupicola,,South America,"Brazil, Colombia, Guyana, Suriname, Venezuela",Stable,Least concern (LC)
Wilson's Bird-of-Paradise,Cicinnurus respublica,5-30 yrs,Asia,Indonesia,Decreasing,Near Threatened (NT)
Cuban trogon,Priotelus temnurus,,North America,Cuba,Decreasing,Least concern (LC)
European crested tit,Lophophanes cristatus,,"Europe, Asia","Spain, Portugal, France, Finland, United Kingdom, Albania, Andorra, Austria,  Belgium, Bosnia and Herzegovina,",Decreasing,Least concern (LC)
Pinyon jay,Gymnorhinus cyanocephalus,,North America,"Mexico, United States",Decreasing,Vulnerable (VU)
Great reed warbler,Acrocephalus arundinaceus,,"Europe, Asia, Africa","China, Mongolia, Spain, Portugal, France, Finland, Albania, Austria, Belgium, Bosnia and Herzegovina,",Decreasing,Least concern (LC)
Short-tailed shearwater,Ardenna tenuirostris,,"Antarctica, North America, Asia","Japan, South Korea, Costa Rica, Mexico, Canada, United States, Russia, Australia, New Zealand, Fiji,",Decreasing,Least concern (LC)
Costa's hummingbird,Calypte costae,9 years,North America,"Mexico, Canada, United States",Stable,Least concern (LC)
Mountain Quail,Oreortyx pictus,1-4 yrs,North America,"United States, Canada, Mexico",Stable,Least concern (LC)
Upland sandpiper,Bartramia longicauda,,"North America, South America","Dominican Republic, Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,",Increasing,Least concern (LC)
Eurasian whimbrel,Numenius phaeopus,,"Antarctica, Europe, North America, Asia, South America, Africa","Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Dominican Republic, Guadeloupe, Jamaica, Saint Kitts and Nevis, Saint Lucia,",Decreasing,Least concern (LC)
Common ringed plover,Charadrius hiaticula,,"Europe, North America, Asia, Africa","Spain, Portugal, France, Finland, United Kingdom, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria,",Decreasing,Least concern (LC)
Neotropic cormorant,Phalacrocorax brasilianus,12.5 years,"North America, South America","Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Trinidad and Tobago, Belize,",Increasing,Least concern (LC)
Marbled murrelet,Brachyramphus marmoratus,10 years,North America,"Canada, United States",Decreasing,Endangered (EN)
Grey-headed albatross,Thalassarche chrysostoma,,"Antarctica, South America, Africa","Australia, New Zealand, Chile, Argentina, Brazil,  Uruguay, South Africa, Namibia",Decreasing,Endangered (EN)
Augur buzzard,Buteo augur,,Africa,"Angola, Burundi, DR Congo, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda,",Stable,Least concern (LC)
Red-billed streamertail,Trochilus polytmus,,North America,Jamaica,Unknown,Least concern (LC)
Townsend's solitaire,Myadestes townsendi,,North America,"Mexico, Canada, United States",Increasing,Least concern (LC)
Grasshopper Sparrow,Ammodramus savannarum,2.9-9 yrs,"North America, South America","Canada, Jamaica, United States,  Costa Rica, Nicaragua, Bahamas, Belize, Colombia, Cuba, Dominican Republic,",Decreasing,Least concern (LC)
Xeme,Xema sabini,18 yrs,"North America, South America, Europe,  Asia, Africa","Angola, Colombia,  DR Congo, Ecuador, Namibia, Peru, South Africa, Brazil, Canada, Congo,",Stable,Least concern (LC)
Least Tern,Sternula antillarum,15-20 yrs,"North America, South America","Antigua and Barbuda, Argentina, Bahamas, Barbados, Belize, Brazil, Canada,  Colombia, Costa Rica, Cuba,",Decreasing,Least concern (LC)
Short-Tailed Albatross,Phoebastria albatrus,20-45 yrs,"North America, Asia, Oceania","Canada, China, Japan, South Korea, Mexico, Russia, Taiwan, United States, Philippines",Increasing,Vulnerable (VU)
Himalayan quail,Ophrysia superciliosa,,Asia,India,Unknown,Critically endangered (CR)
Cassin's finch,Haemorhous cassinii,,North America,"Mexico, Canada, United States",Decreasing,Least concern (LC)
White-faced ibis,Plegadis chihi,,"North America, South America","Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Canada, United States, Chile, Argentina,",Increasing,Least concern (LC)
Jandaya parakeet,Aratinga jandaya,,South America,Brazil,Stable,Least concern (LC)
Imperial amazon,Amazona imperialis,,North America,Dominica,Decreasing,Critically endangered (CR)
Barred parakeet,Bolborhynchus lineola,,"South America, North America","Costa Rica, El Salvador, Guatemala,  Honduras, Mexico, Nicaragua, Panama, Ecuador, Bolivia, Colombia,",Stable,Least concern (LC)
Spotted Eagle-Owl,Bubo africanus,10-20 yrs,"Africa, Asia","Angola, Botswana, Burundi, Congo, DR Congo, Gabon, Kenya, Lesotho, Malawi,  Mozambique,",Stable,Least concern (LC)
Tree pipit,Anthus trivialis,,"Europe, Asia, Africa","China, Mongolia, Spain, Portugal, France, Finland, United Kingdom, Albania, Andorra, Austria,",Decreasing,Least concern (LC)
Phainopepla,Phainopepla nitens,,North America,"Mexico, United States",Stable,Least concern (LC)
Hawaiian Duck,Anas wyvilliana,13-18 yrs,North America,United States,Decreasing,Endangered (EN)
Yellow-Crowned Amazon,Amazona ochrocephala,60-80 yrs,"South America, North America","Bolivia, Brazil, Colombia, Costa Rica, Ecuador, Guyana,  Panama, Peru, Suriname, Trinidad and Tobago,",Decreasing,Least concern (LC)
Mottled duck,Anas fulvigula,5 years,North America,"Mexico, United States",Decreasing,Least concern (LC)
Willet,Tringa semipalmata,,"North America, South America","Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Dominican Republic, Grenada, Guadeloupe, Jamaica, Saint Kitts and Nevis,",Stable,Least concern (LC)
Golden-crowned sparrow,Zonotrichia atricapilla,,North America,"Mexico, Canada, United States",Increasing,Least concern (LC)
Wilson's warbler,Cardellina pusilla,,"North America, South America","Bahamas, Cuba, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,",Decreasing,Least concern (LC)
Corn bunting,Emberiza calandra,,"Europe, Asia, Africa","China, Spain, Portugal, France, United Kingdom, Albania, Andorra, Austria, Belgium, Bosnia and Herzegovina,",Decreasing,Least concern (LC)
Brown shrike,Lanius cristatus,,Asia,"China, Hong Kong, Japan, North Korea, South Korea, Mongolia, Taiwan, Russia, India,  Bangladesh,",Decreasing,Least concern (LC)
Oriental turtle dove,Streptopelia orientalis,,Asia,"China, Hong Kong, Japan, North Korea, South Korea, Mongolia, Taiwan, Russia, India, Bangladesh,",Stable,Least concern (LC)
Malabar grey hornbill,Ocyceros griseus,,Asia,India,Decreasing,Vulnerable (VU)
Hooded warbler,Setophaga citrina,8 years,"North America, South America","Bahamas, Cuba, Dominican Republic, Guadeloupe, Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras,",Increasing,Least concern (LC)
Kelp gull,Larus dominicanus,,"Antarctica, South America, North America, Africa","Barbados, Mexico, Australia, New Zealand, Ecuador, Chile, Argentina, Brazil, Peru, Uruguay,",Increasing,Least concern (LC)
Oak titmouse,Baeolophus inornatus,,North America,"Mexico, United States",Stable,Least concern (LC)
Whinchat,Saxicola rubetra,,"Europe, Asia, Africa","Spain, Portugal, France, Finland, United Kingdom, Albania, Andorra, Austria, Belgium, Bosnia and Herzegovina,",Decreasing,Least concern (LC)
Zone-tailed hawk,Buteo albonotatus,,"North America, South America","Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, United States,",Stable,Least concern (LC)
Western reef heron,Egretta gularis,,"Africa, Asia","Egypt, Morocco, Western Sahara, India, Sri Lanka, Equatorial Guinea, Benin, Burkina Faso, Cameroon, Comoros,",Stable,Least concern (LC)
Cerulean warbler,Setophaga cerulea,5 years,"North America, South America","Bahamas, Barbados, Cuba, Jamaica, Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua,",Decreasing,Near Threatened (NT)
Red-fan parrot,Deroptyus accipitrinus,,South America,"Ecuador, Brazil, Colombia,  Guyana, Peru, Suriname,  Venezuela",Decreasing,Least concern (LC)
Southern masked weaver,Ploceus velatus,,Africa,"South Africa, Angola, Botswana, Lesotho, Malawi, Mozambique, Namibia, Zambia, Zimbabwe",Stable,Least concern (LC)
Lesser florican,Sypheotides indicus,,Asia,"India, Nepal, Pakistan",Decreasing,Endangered (EN)
Red-footed falcon,Falco vespertinus,,"Europe, Asia, Africa","China,  France, Finland, Albania, Austria, Bosnia and Herzegovina, Bulgaria, Croatia, Denmark, Estonia,",Decreasing,Near Threatened (NT)
Black oystercatcher,Haematopus bachmani,,"North America, South America","Mexico, Canada, United States, Argentina, Peru",Unknown,Least concern (LC)
Pygmy nuthatch,Sitta pygmaea,,North America,"Mexico, Canada, United States",Increasing,Least concern (LC)
Slender-billed vulture,Gyps tenuirostris,,Asia,"India, Bangladesh, Cambodia, Laos, Myanmar, Nepal",Decreasing,Critically endangered (CR)
Himalayan snowcock,Tetraogallus himalayensis,,Asia,"China, India, Nepal, Afghanistan, Kazakhstan, Kyrgyzstan, Pakistan, Tajikistan, Turkmenistan, Uzbekistan",Stable,Least concern (LC)
Aplomado Falcon,Falco femoralis,12 yrs,"North America, South America","Argentina, Belize, Bolivia, Brazil, Chile, Colombia,  Ecuador, Guatemala, Guyana, Honduras,",Decreasing,Least concern (LC)
Lark sparrow,Chondestes grammacus,8 years,North America,"Bahamas, Cuba, Belize, El Salvador, Guatemala, Honduras, Mexico, Canada, United States",Decreasing,Least concern (LC)
White-winged scoter,Melanitta deglandi,,North America,"Mexico, Canada, United States",Decreasing,Least concern (LC)
Flammulated Owl,Psiloscops flammeolus,7-8 yrs,North America,"Canada, United States, Guatemala, Mexico",Decreasing,Least concern (LC)
Scaled quail,Callipepla squamata,,North America,"Mexico, United States",Decreasing,Least concern (LC)
Red-breasted meadowlark,Leistes militaris,,"South America, North America","Trinidad and Tobago, Costa Rica, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname,",Increasing,Least concern (LC)
White-Necked Stork,Ciconia episcopus,20 yrs,Asia,"Bangladesh, Bhutan, Cambodia, India, Indonesia, Laos, Malaysia, Myanmar, Nepal, Pakistan,",Decreasing,Vulnerable (VU)
Cape robin-chat,Cossypha caffra,,Africa,"South Africa, DR Congo, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Sudan, Sudan,",Stable,Least concern (LC)
Ring ouzel,Turdus torquatus,,"Europe, Asia, Africa","Spain, Portugal, France, Finland, United Kingdom, Albania, Andorra, Austria, Belgium, Bosnia and Herzegovina,",Stable,Least concern (LC)
Lapland longspur,Calcarius lapponicus,,"Europe,  North America, Asia","China, Japan, North Korea, South Korea, Mongolia, Spain, France, Finland, United Kingdom, Austria,",Increasing,Least concern (LC)
